Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
5449000011527,FANTA CAN 33CL, Household,Tin,2,3,5, No Tax, exclusive,,,,,,,,
60135,FANTA CAN 33CL PK 24, Household,Tin,65,66,5, No Tax, exclusive,,,,,,,,
90399695,FANTA COCKTAIL 0.35L, Household,Tin,1.5,2,5, No Tax, exclusive,,,,,,,,
5000112604849,FANTA FRUIT TWIST, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
5281013010209,FANTASIA CHEESE BALLS, Household,Tin,2,3.5,5, No Tax, exclusive,,,,,,,,
6034000130003,FANYOGO, Household,Tin,0.9,1.5,5, No Tax, exclusive,,,,,,,,
6034000130492,FANYOGO MANGO & PASSION, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
6223000034569,FARAGELLO FROZEN GREEN PEAS 400G, Household,Tin,14.5,15,5, No Tax, exclusive,,,,,,,,
6223000032404,FARAGELLO FROZEN OKRA 400G, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
8710679653613,FARM FRIES RISSOLEES 2.5KG, Household,Tin,37,38,5, No Tax, exclusive,,,,,,,,
6036000024016,FARM YOGHURT 1KG, Household,Tin,13,14,5, No Tax, exclusive,,,,,,,,
60066,FARM YOGHURT 1KG, Household,Tin,13,14,5, No Tax, exclusive,,,,,,,,
6036000024023,FARM YOGHURT MD, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
6036000024009,FARM YOGHURT S/S, Household,Tin,0,10,5, No Tax, exclusive,,,,,,,,
4015600848958,FEBREEZE SLEEP SERENTY AIR FRESHNER, Household,Tin,11,18,5, No Tax, exclusive,,,,,,,,
5010724525937,FEMFRESH DAILY INTIMATE WASH 250ML, Household,Tin,24,25,5, No Tax, exclusive,,,,,,,,
5010724525937,FEMFRESH DAILY INTIMATE WASH 250ML, Household,Tin,23,25,5, No Tax, exclusive,,,,,,,,
5000167002126,FEMFRESH DEODORANT 125ML, Household,Tin,20,23,5, No Tax, exclusive,,,,,,,,
50167623,FEMFRESH SOAP FREE WASH 150ML, Household,Tin,6,8.5,5, No Tax, exclusive,,,,,,,,
50167623,FEMFRESH SOAP FREECWASH 150ML, Household,Tin,8,8.5,5, No Tax, exclusive,,,,,,,,
5010724525944,FEMFRESH TRIPLE ACTION  DEODORISING WASH 250ML, Household,Tin,22,25,5, No Tax, exclusive,,,,,,,,
5010724525944,FEMFRESH ULTIMATE CARE ACTIVE FRESH WASH 250ML, Household,Tin,24,25,5, No Tax, exclusive,,,,,,,,
5010724527627,FEMFRESH ULTIMATE CARE PURE AND FRESH WASH 250ML, Household,Tin,24,25,5, No Tax, exclusive,,,,,,,,
8033229799402,FESTIVA BAKED BEANS 400G, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
7896041142563,FESTIVA LUNCHEON BEEF 400G, Household,Tin,6,7,5, No Tax, exclusive,,,,,,,,
6926548653048,festiva soy sauce dark 500ml, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
6034000399370,FESTIVAL CROSS COMMUNION WINE IL, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
8410159044084,FIGARO PLAIN BLACK OLIVES 340G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
8410159040147,FIGARO PLAIN GREEN OLIVES, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5900627066692,FINISH POWER BALLS BOX OF 100PCS, Household,Tin,84,85,5, No Tax, exclusive,,,,,,,,
5201314036296,FINO 10PCS MULTI GLOVES LARGE, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5900536285283,FINO 50PCS MULTI GLOVE LARGE, Household,Tin,28,30,5, No Tax, exclusive,,,,,,,,
5201314005377,FINO CELLULOSE SPONGE BS, Household,Tin,7,7.5,5, No Tax, exclusive,,,,,,,,
5201314005414,FINO CELLULOSE SPONGE S/S, Household,Tin,0,4.5,5, No Tax, exclusive,,,,,,,,
5201314931041,FINO CLASSIC 60L, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5201314580034,FINO COLOUR 20L, Household,Tin,3,5,5, No Tax, exclusive,,,,,,,,
5201314579038,FINO COLOUR 35L, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5201314093114,FINO EASY PACK 35L, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5201314931126,FINO EASY PACK 60L, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5201314914013,FINO HOUSE HOLD GLOVES MEDIUM, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5201314914204,FINO HOUSEHOLD GLOVES LARGE, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5201314019114,FINO KITCHEN SPONGE 2, Household,Tin,4,5,5, No Tax, exclusive,,,,,,,,
5201314852179,FINO KITCHEN SPONGE 5IN 1, Household,Tin,6,7.5,5, No Tax, exclusive,,,,,,,,
5201314911005,FINO KITCHEN SPOONGE 1PCS, Household,Tin,2,3,5, No Tax, exclusive,,,,,,,,
5201314036289,FINO MULTI USE GLOVES S/S, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
5201314932048,FINO POWER 160L, Household,Tin,20,25,5, No Tax, exclusive,,,,,,,,
5900536263915,FINO POWER 240L, Household,Tin,35,38,5, No Tax, exclusive,,,,,,,,
5201314932031,FINO POWER BLACK 90L, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
5201314932543,FINO POWER BLUE 120L, Household,Tin,45,47,5, No Tax, exclusive,,,,,,,,
5201314911135,FINO PROFILE SPONGE 1PCS, Household,Tin,2,3,5, No Tax, exclusive,,,,,,,,
5201314911043,FINO PROFILE SPONGE 2 IN 1, Household,Tin,5,5.5,5, No Tax, exclusive,,,,,,,,
5201314007517,FINO SCOURING PAD 2PCS, Household,Tin,2,3,5, No Tax, exclusive,,,,,,,,
5201314911081,FINO TEFLON SCOUR 1 PCS, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
5201314000013,FINO TYTAN PACK 35L, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5413149878297,FLASH ALL PURPOSE  1L, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
5413149418721,FLASH ALL PURPOSE CRIPS LEMON 1L, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
60175,FLORA GIANT TOILET ROLL PK OF 10PCS, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
50187058,FLORA ORIGINAL BUTTER 500G, Household,Tin,45,46,5, No Tax, exclusive,,,,,,,,
5941140505015,FLORIS SUNFLOWER OIL 1L, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
60070,FON TISSUE T-ROLL PACK OF 10PCS, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
6034000016048,FONS ULTRA SERVIETTE, Household,Tin,5,5.5,5, No Tax, exclusive,,,,,,,,
8009952001457,FORGRANA CORRADINI SPA 100G, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
6034000190274,FORTUNE RICE 5KG, Household,Tin,26,37,5, No Tax, exclusive,,,,,,,,
60159,FREEDOM PEACH T-ROLL 4IN1, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5028635000634,FREEDOM WHITE T-ROLL 4IN1 TISSUE, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5283002850018,FRESH PICKLES CUCUMBER, Household,Tin,10,15,5, No Tax, exclusive,,,,,,,,
C00337821215,FRIENDS CHRISTMAS CARD, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
6036000011627,FROSTY BITE CHOCOLATE ICE CREAM 1800ML, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
6036000022081,FROSTY BITE CHOCOLATE ICE CREAM 550ML, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
6036000022029,FROSTY BITE CHOCOLATE ICE CREAM CUP 150ML, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
6036000011665,FROSTY BITE FANTASY PEANUT CRUNCH SACHE, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
6036000011641,FROSTY BITE FANTASY VANILLA ICE CREAM SACHE, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
6036000011610,FROSTY BITE STRAWBERRY ICE CREAM 1800ML, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
6036000022074,FROSTY BITE STRAWBERRY ICE CREAM 550ML, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
6036000022012,FROSTY BITE STRAWBERRY ICE CREAM CUP 150ML, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
6036000011634,FROSTY BITE STRAWBERRY YOGHURT SACHE, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
6036000011603,FROSTY BITE VANILLA ICE CREAM 1800ML, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
6036000022067,FROSTY BITE VANILLA ICE CREAM 550ML, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
8936035250016,FROZEN FISH FILLET 1KG, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
6253500771466,FRU TELLI  MULTIFRUIT 1LT, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
60115,FRU TELLI COCKTAIL JUICE 1L, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
6253500771404,FRU TELLI ORANGE JUICE 1L, Household,Tin,7.5,8,5, No Tax, exclusive,,,,,,,,
6253500771428,FRUIT TREE TROPICAL JUICE 1LT, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
6034000190120,FRYTOL 1L, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
6034000190168,FRYTOL 3LT, Household,Tin,20,28,5, No Tax, exclusive,,,,,,,,
6034000190144,FRYTOL 5L, Household,Tin,35,40,5, No Tax, exclusive,,,,,,,,
60129,GARI OLONKA, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
60148,GARLIC FRESH B/S, Household,Tin,18,20,5, No Tax, exclusive,,,,,,,,
60065,GARLIC FRESH S/S, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
8001830533012,GARLIC PUREE IN SUNFLOWER OIL 90G, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
052000104776,GATORADE BLUE CHERRY 355ML, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
055577420270,GATORADE COOL BLUE DRINK 591ML, Household,Tin,5,6.5,5, No Tax, exclusive,,,,,,,,
052000104783,GATORADE ENERGY DRIND 355ML, Household,Tin,0,5,5, No Tax, exclusive,,,,,,,,
052000328660,GATORADE FRUIT PUNCH 591ML, Household,Tin,5,6.5,5, No Tax, exclusive,,,,,,,,
052000102871,GATORADE GLACIER FREEZE 355ML, Household,Tin,4.5,5,5, No Tax, exclusive,,,,,,,,
055577420232,GATORADE LEMON LIME 591ML, Household,Tin,5,6.5,5, No Tax, exclusive,,,,,,,,
055577420249,GATORADE ORANGE 591ML, Household,Tin,5,6.5,5, No Tax, exclusive,,,,,,,,
6033000292001,GEISHA  SOAP COCONUT MILK & HONEY, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
8852707200144,GEISHA MACKEREL 155G, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
8852707200120,GEISHA MACKEREL 425G, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
6033000291998,GEISHA SOAP ALOE VERA AND HONEY, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
6033000292018,GEISHA SOAP LEMON & HONEY, Household,Tin,3.5,4,5, No Tax, exclusive,,,,,,,,
6033000292025,GEISHA SOAP ROSE & HONEY, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
6033000292032,GEISHA SOAP SHEA BUTTER & HONEY, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
3014260283254,GILLETE BLUE II PLUS, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
7702018271702,GILLETE SPORT HIGH PERFORMANCE STICK 48ML, Household,Tin,12,18,5, No Tax, exclusive,,,,,,,,
3014260287030,GILLETTE 2 SHAVING STICK 5 IN 1, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
7702018980925,GILLETTE FOAM REGULAR 200ML, Household,Tin,15.5,16,5, No Tax, exclusive,,,,,,,,
3014260243531,GILLETTE MACH 3 (4BLADES), Household,Tin,48,50,5, No Tax, exclusive,,,,,,,,
7702018979202,GILLETTE SERIES 3X PROTECTION 200ML, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
7702018980826,GILLETTE SERIES GEL EXTRA COMFORT 200ML, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
9312631142198,GILMAH PEAR & ORANGE TEA 30G, Household,Tin,7,7.5,5, No Tax, exclusive,,,,,,,,
4897052891078,GINO RICE 1KG, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
4897052891115,GINO RICE 5KG, Household,Tin,35,45,5, No Tax, exclusive,,,,,,,,
4897052891658,GINO SPAGHETTI 500G, Household,Tin,4,4.5,5, No Tax, exclusive,,,,,,,,
4897052890187,GINO TIN TOMATO 22OOG, Household,Tin,21,22,5, No Tax, exclusive,,,,,,,,
4897052890101,GINO TIN TOMATO 70G, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
4897052890149,GINO TIN TOMATOES 210G, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
4897052890132,GINO TIN TOMATOES PASTE 400G, Household,Tin,4.7,5,5, No Tax, exclusive,,,,,,,,
5000204771626,GLADE CLEAN LINEN 300ML, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
6001298988623,GLADE FLOWER NECTAR PAPER REFILL 80G, Household,Tin,6.5,7,5, No Tax, exclusive,,,,,,,,
4801234159856,GLADE GEL CLEAN LINEN 70G, Household,Tin,5,5.5,5, No Tax, exclusive,,,,,,,,
4801234159863,GLADE GEL FLORAL PERFECTION 70G, Household,Tin,5,5.5,5, No Tax, exclusive,,,,,,,,
5000204771718,GLADE LAVENDER AIR FRESHNER, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
712383683038,GLORIAS APPLE & PEACH & CARROT 300ML, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
712383683021,GLORIAS GRAPE & APPLE & PEACH 300ML, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
634158800023,GLORIAS NATURAL MINERAL WATER 500ML, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
712383816924,GLORIAS PINEAPPLE & CARROT 300ML, Household,Tin,2,2.5,5, No Tax, exclusive,,,,,,,,
6036000054433,GOLDCOAST NONI PINE DRINK 330ML, Household,Tin,4,5,5, No Tax, exclusive,,,,,,,,
5032619507293,GOLDEN COUNTRY CHOCO RICE SHAPES 500G, Household,Tin,20,26,5, No Tax, exclusive,,,,,,,,
5032619507811,GOLDEN COUNTRY CORNFLAKES 500G, Household,Tin,13,13.5,5, No Tax, exclusive,,,,,,,,
5032619509068,GOLDEN COUNTRY FULL CREAM MILK POWDER 400G, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
5032619509044,GOLDEN COUNTRY MAYONNAISE 500ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
839675000394,GOLDEN TREE ASPIRE CHOCOLATE 20G, Household,Tin,1.5,1.5,5, No Tax, exclusive,,,,,,,,
10839675000391,GOLDEN TREE ASPIRE CHOCOLATE 20G BOX, Household,Tin,28,30,5, No Tax, exclusive,,,,,,,,
839675002268,GOLDEN TREE CHOCO BAKE, Household,Tin,14,15,5, No Tax, exclusive,,,,,,,,
839675000684,GOLDEN TREE CHOCOLATE ORANGE 100G PCS, Household,Tin,5.5,6,5, No Tax, exclusive,,,,,,,,
10839675000490,GOLDEN TREE KINGSBITE 20X50G, Household,Tin,50,58,5, No Tax, exclusive,,,,,,,,
10839675000667,GOLDEN TREE KINGSBITE MILK 10X100G PK, Household,Tin,50,56,5, No Tax, exclusive,,,,,,,,
839675000660,GOLDEN TREE MILK CHOCOLATE 100G PCS, Household,Tin,5,6,5, No Tax, exclusive,,,,,,,,
839675000332,GOLDEN TREE MILK CHOCOLATE 20G PCS, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
839675000493,GOLDEN TREE MILK CHOCOLATE 50G PCS, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
839675000516,GOLDEN TREE ORANCO CHOCOLATE 50G PCS, Household,Tin,3.5,3,5, No Tax, exclusive,,,,,,,,
839675002732,GOLDEN TREE PEBBLES 350G, Household,Tin,12,14,5, No Tax, exclusive,,,,,,,,
839675003098,GOLDEN TREE ROYALE COCOA POWDER 400G, Household,Tin,14,16,5, No Tax, exclusive,,,,,,,,
5010105000794,GOLDENFRY NATURAL BREADCRUMBS 175G, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
10839675000339,GOLDENTREE KINGSBITE MILK CHOCOLATE 20G PK, Household,Tin,28,30,5, No Tax, exclusive,,,,,,,,
10839675000681,GOLDENTREE KINGSBITE ORANCO 100G PK, Household,Tin,52,56,5, No Tax, exclusive,,,,,,,,
839675000356,GOLDENTREE ORANCO CHOCOLATE 20G PCS, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
014100075233,GOLDFISH BAKED CRACKERS CHEDDAR 28G, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
4008844400006,GOOD MORNING OATS 500G, Household,Tin,6,7,5, No Tax, exclusive,,,,,,,,
8712275501251,GOODBURRY CHOCOLATE HAZELNUTSPREAD 350G, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5035139207261,GRACE COCONUT WATER DRINK SMOOTH 310ML, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
5035139207254,GRACE COCONUT WATER WITH PIECES 310ML, Household,Tin,3,3.5,5, No Tax, exclusive,,,,,,,,
055270961100,GRACE CORNED BEEF 340G, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
5035139201023,grace hot pepper sauce 355ml, Household,Tin,7,8.5,5, No Tax, exclusive,,,,,,,,
55270962244,GRACE MACKEREL 425G, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
701197965140,GRANOLA SNACKS 1KG, Household,Tin,87,87.5,5, No Tax, exclusive,,,,,,,,
701197965126,GRANOLA SNACKS 200G, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
701197965133,GRANOLA SNACKS 400G, Household,Tin,37,38,5, No Tax, exclusive,,,,,,,,
60044,GRAPE FRUIT BS PK, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
5010046002017,GREEN GIANT SWEETCORN 340G, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
60058,GREEN LINE SIMAVI RICE 5KG, Household,Tin,40,41,5, No Tax, exclusive,,,,,,,,
6036000074813,GUAMAN MORINGA & GINGER 40G, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
6036000074820,GUAMAN MORINGA & HIBISCUS 40G, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
6036000074806,GUAMAN MORINGER 40G, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
5410976379010,GUYLIAN ARTISANAL BELGIAN CHOCOLATE 430G, Household,Tin,63,65,5, No Tax, exclusive,,,,,,,,
5028635002553,HANDY PRO TOWEL, Household,Tin,10,11,5, No Tax, exclusive,,,,,,,,
5202995300355,HAPPY CEREALS CORNFLAKES 1KG, Household,Tin,25,26,5, No Tax, exclusive,,,,,,,,
4202065330368,HAPPY CEREALS CORNFLAKES 500G, Household,Tin,12.5,13.5,5, No Tax, exclusive,,,,,,,,
60188,HAPPY SHOPPER DOG FOOD JELLY WITH BEEF 415G, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
60189,HAPPY SHOPPER GRAVY WITH CHICKEN 415G, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
60190,HAPPY SHOPPER JELLY WITH LAMB 415G, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
5011417545676,HARPIC ACTIVE CITRUS ZEST 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
5011417545676,HARPIC ACTIVE FRESH YELLOW 750ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
5011417551578,HARPIC ACTIVE GREEN MOUNTAIN PINE 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
5011417559789,HARPIC ACTIVE PINK BLOSSOM 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
5410036431122,HARPIC BLOCK CITRUS ZEST, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
8413600245313,HARPIC BLOCK FLOWER FRESH, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
5000146051800,HARPIC BLOCK MOUNTAIN PIE, Household,Tin,7,8,5, No Tax, exclusive,,,,,,,,
3059941005671,HARPIC POWER PLUS MAX 750ML, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
8691066112398,HAY HAY COCOA COATED BISCUIS 36G, Household,Tin,1,1.5,5, No Tax, exclusive,,,,,,,,
6291003191930,HAYAT MAYONNAISE 236.5ML, Household,Tin,7,8.5,5, No Tax, exclusive,,,,,,,,
6291003191954,HAYAT MAYONNAISE 946ML, Household,Tin,10,13.5,5, No Tax, exclusive,,,,,,,,
6291003039522,HAYAT TOMATO KETCHUP 340G, Household,Tin,4,5.5,5, No Tax, exclusive,,,,,,,,
4084500404564,HEAD & SHOULDERS AFRICAN SCALP AND HAIR CARE 400ML, Household,Tin,22,25,5, No Tax, exclusive,,,,,,,,
4015600741204,HEAD & SHOULDERS CITRUS FRESH SHAMPOO 700ML, Household,Tin,25,31,5, No Tax, exclusive,,,,,,,,
2302446417502,HEAVEN INSECTICIDE SPRAY 750ML, Household,Tin,12,14,5, No Tax, exclusive,,,,,,,,
5000157024855,HEINZ BEANZ 200G, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
5000157024671,HEINZ BEANZ 415G, Household,Tin,5,6,5, No Tax, exclusive,,,,,,,,
5000218005649,HEINZ CHEESY VEG WITH PASTA DINNERS 100G, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
058818001481,HEINZ CORNED BEEF 340G, Household,Tin,12,13,5, No Tax, exclusive,,,,,,,,
013000008549,HEINZ DISTILLED WHITE VINEGAR 946ML, Household,Tin,20,21,5, No Tax, exclusive,,,,,,,,
60052,HEINZ EGG CUSTARD WITH RICE GLASS 120G, Household,Tin,4,5,5, No Tax, exclusive,,,,,,,,
50157303,HEINZ ENGLISH MUSTARD HOT 255G, Household,Tin,17,17.5,5, No Tax, exclusive,,,,,,,,
8715700423159,HEINZ MAYONNAISE CREAMY AND SMOOTH 395G, Household,Tin,12,13.5,5, No Tax, exclusive,,,,,,,,
5000218005359,HEINZ OATS AND APPLE PORRIDGE 125G, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
60053,HEINZ RICE PUDDING GLASS 120G, Household,Tin,5,5,5, No Tax, exclusive,,,,,,,,
6290090003003,HEINZ SALAD CREAM  285G, Household,Tin,8,10,5, No Tax, exclusive,,,,,,,,
5000157075253,HEINZ SALAD CREAM 30% LESS FAT 415G, Household,Tin,15,16.5,5, No Tax, exclusive,,,,,,,,
5000157075154,HEINZ SALAD CREAM ORIGINAL 425G, Household,Tin,15,16.5,5, No Tax, exclusive,,,,,,,,
5000218005380,HEINZ SUNRISE BANANA PORRIDGE 125G, Household,Tin,18,19,5, No Tax, exclusive,,,,,,,,
01373501,HEINZ TOMATO KETCHUP 1.25KG, Household,Tin,20,22,5, No Tax, exclusive,,,,,,,,
5601019400192,HEINZ TOMATO KETCHUP 342G, Household,Tin,5,8,5, No Tax, exclusive,,,,,,,,
6221033101517,HEINZ TOMATO KETCHUP 513G, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
5000157074454,HEINZ TOMATO KETCHUP 700G, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
5601019400246,HEINZ TOMATO KETCHUP 855G, Household,Tin,25,28,5, No Tax, exclusive,,,,,,,,
5000256014948,HEINZ VINEGAR DISTILLED 568ML, Household,Tin,7,8.5,5, No Tax, exclusive,,,,,,,,
5000256014962,HEINZ VINEGAR MALT 568ML, Household,Tin,7,8.5,5, No Tax, exclusive,,,,,,,,
50157020,HEINZ YELLOW MUSTARD HONEY 240G, Household,Tin,17,18,5, No Tax, exclusive,,,,,,,,
8722700479499,HELLMAN`S MAYONNAISE LIGHTER 430ML, Household,Tin,27,28,5, No Tax, exclusive,,,,,,,,
8711200576425,HELLMANN`S REAL MAYONNAISE 250ML, Household,Tin,19,20,5, No Tax, exclusive,,,,,,,,
5000174619829,HERBAL ESSENCES FRUIT EXTRACTS SHAMPOO 400ML, Household,Tin,15,20,5, No Tax, exclusive,,,,,,,,
5011321594746,HERBAL ESSENCES TEALICIOUS FRESH BALANCE 400ML, Household,Tin,15,20,5, No Tax, exclusive,,,,,,,,
60098,HETTY BREAD, Household,Tin,3,4,5, No Tax, exclusive,,,,,,,,
6151100052162,HOLLANDIA YOGHURT 1LT, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
6033000120052,HOME FRESH PALM OIL 1L, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
6033000120014,HOME FRESH ZOMI PALM OIL 1L, Household,Tin,15,16,5, No Tax, exclusive,,,,,,,,
628154252832,HONEY BUNCHES OF OAT WITH ALMOND 1.4KG, Household,Tin,59,60,5, No Tax, exclusive,,,,,,,,
016000486652,HONEY NUT CHEERIOS 1.3KG, Household,Tin,30,32,5, No Tax, exclusive,,,,,,,,
5000347098376,HORLICKS 500G, Household,Tin,25,30,5, No Tax, exclusive,,,,,,,,
5000111047524,HP SAUCE 255G, Household,Tin,10,13,5, No Tax, exclusive,,,,,,,,
5029053550329,HUGGIES BABY WIPES PURE, Household,Tin,9,10,5, No Tax, exclusive,,,,,,,,
60055,HUGGIES LITTLE MOVERS DIAPER 3 (174)PCS, Household,Tin,200,205,5, No Tax, exclusive,,,,,,,,
60056,HUGGIES SNUG & DRY SIZE 5 (165)PCS, Household,Tin,200,205,5, No Tax, exclusive,,,,,,,,
60161,HUGGIES SNUG AND DRY SIZE 2(140PCS), Household,Tin,204,205,5, No Tax, exclusive,,,,,,,,
60160,HUGGIES SNUG AND DRY SIZE 3(216PCS), Household,Tin,200,205,5, No Tax, exclusive,,,,,,,,
4798330313087,HYSON NATURAL GREEN TEA, Household,Tin,6,8,5, No Tax, exclusive,,,,,,,,
8714100093375,I CAN'T BELIEVE IT'S SO GOOD BUTTER 500G, Household,Tin,45,46,5, No Tax, exclusive,,,,,,,,
60089,ICE CUBE, Household,Tin,5.5,6.5,5, No Tax, exclusive,,,,,,,,
6033000084927,IDEAL MILK 390G, Household,Tin,6.5,7,5, No Tax, exclusive,,,,,,,,
6033000082886,IDEAL MILK BLUE 160G, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
6033000082862,IDEAL MILK GREEN 160G, Household,Tin,2.5,3,5, No Tax, exclusive,,,,,,,,
60143,IMAN MOLASES GLASS, Household,Tin,11,12,5, No Tax, exclusive,,,,,,,,
5000101122521,IMPERIAL LEATHER  UNWINDING BATH CREAM 500ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
5000101964831,IMPERIAL LEATHER CLASSIC BAR SOAP, Household,Tin,4,4.5,5, No Tax, exclusive,,,,,,,,
5000101131653,IMPERIAL LEATHER COMFORTING BATH CREAM 500ML, Household,Tin,10,12,5, No Tax, exclusive,,,,,,,,
